地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2011/03/13,16:04:34.5,三陸沖,38°20.1′N,144°11.2′E,48 km,5.4,震度２
2011/03/13,15:47:30.9,茨城県沖,36°16.4′N,141°14.3′E,38 km,4.4,震度２
2011/03/13,15:37:03.5,長野県南部,35°54.9′N,137°37.4′E,8 km,3.3,震度２
2011/03/13,15:36:10.9,長野県北部,36°54.7′N,138°34.7′E,0 km,2.6,震度２
2011/03/13,15:19:09.9,岩手県沖,40°05.3′N,142°10.0′E,44 km,4.3,震度３
2011/03/13,15:14:12.4,東京湾,35°31.3′N,139°52.8′E,23 km,3.1,震度２
2011/03/13,14:59:54.2,福島県沖,37°02.3′N,141°22.6′E,43 km,4.7,震度３
2011/03/13,14:55:05.1,宮城県沖,38°17.3′N,142°14.8′E,38 km,4.9,震度３
2011/03/13,14:47:38.0,岩手県沖,39°32.7′N,142°45.2′E,8 km,4.7,震度２
2011/03/13,14:36:46.5,宮城県沖,38°58.7′N,141°58.0′E,51 km,4.2,震度２
2011/03/13,14:21:34.6,岩手県沖,39°29.5′N,142°33.2′E,17 km,4.0,震度２
2011/03/13,14:09:54.5,茨城県沖,36°27.8′N,141°04.5′E,39 km,4.1,震度２
2011/03/13,13:23:22.1,三陸沖,38°07.7′N,143°04.7′E,23 km,5.3,震度２
2011/03/13,13:02:10.9,宮城県沖,38°01.4′N,142°42.2′E,28 km,5.0,震度２
2011/03/13,12:52:44.3,宮城県沖,38°52.7′N,141°53.0′E,59 km,4.0,震度２
2011/03/13,12:34:25.9,長野県北部,36°49.7′N,138°35.1′E,0 km,3.6,震度３
2011/03/13,12:32:18.9,新潟県中越地方,37°00.8′N,138°40.1′E,9 km,3.8,震度４
2011/03/13,12:32:01.8,千葉県東方沖,35°23.3′N,140°28.4′E,22 km,3.7,震度２
2011/03/13,12:31:09.1,長野県北部,36°49.6′N,138°34.8′E,0 km,3.7,震度３
2011/03/13,12:25:09.4,茨城県沖,36°40.1′N,141°04.6′E,40 km,3.7,震度２
2011/03/13,12:14:40.7,群馬県南部,36°34.6′N,139°24.2′E,5 km,2.6,震度２
2011/03/13,12:11:01.7,福島県沖,37°31.3′N,141°04.5′E,18 km,3.5,震度２
2011/03/13,12:09:44.8,千葉県北東部,35°21.2′N,140°20.6′E,25 km,3.6,震度３
2011/03/13,12:01:22.9,茨城県北部,36°45.1′N,140°35.5′E,13 km,4.6,震度２
2011/03/13,11:45:10.8,新潟県中越地方,37°02.6′N,138°35.5′E,10 km,3.1,震度２
2011/03/13,11:32:35.0,茨城県沖,36°45.3′N,141°36.2′E,25 km,5.4,震度２
2011/03/13,11:23:30.5,茨城県沖,36°29.6′N,141°54.7′E,23 km,6.2,震度２
2011/03/13,11:21:53.0,茨城県沖,35°42.5′N,141°51.1′E,23 km,4.5,震度２
2011/03/13,11:14:43.6,長野県北部,36°49.7′N,138°34.4′E,0 km,3.3,震度２
2011/03/13,10:57:26.6,群馬県北部,36°50.1′N,139°21.5′E,4 km,3.1,震度２
2011/03/13,10:42:52.9,福島県沖,36°54.3′N,142°55.8′E,41 km,5.5,震度２
2011/03/13,10:26:02.0,茨城県沖,35°49.6′N,141°58.3′E,11 km,6.6,震度４
2011/03/13,10:16:18.0,福島県沖,37°12.8′N,141°22.5′E,39 km,3.9,震度２
2011/03/13,10:06:03.5,長野県北部,36°58.5′N,138°33.1′E,9 km,3.3,震度２
2011/03/13,09:43:14.2,三陸沖,37°59.0′N,142°45.5′E,12 km,5.1,震度２
2011/03/13,09:41:10.9,茨城県沖,36°35.8′N,141°07.4′E,35 km,4.6,震度３
2011/03/13,09:32:53.6,茨城県沖,35°53.4′N,141°01.2′E,12 km,4.7,震度３
2011/03/13,08:43:59.7,茨城県沖,36°49.4′N,141°08.1′E,45 km,4.1,震度２
2011/03/13,08:40:47.2,福島県沖,36°51.7′N,141°50.2′E,4 km,5.0,震度３
2011/03/13,08:24:46.9,宮城県沖,38°00.7′N,141°56.9′E,15 km,6.2,震度５弱
2011/03/13,08:20:38.0,宮城県沖,37°57.3′N,142°19.1′E,3 km,5.3,震度３
2011/03/13,08:12:08.3,岩手県沖,39°04.1′N,142°26.9′E,18 km,4.3,震度２
2011/03/13,07:59:25.4,福島県沖,37°18.5′N,141°25.2′E,40 km,4.3,震度３
2011/03/13,07:49:59.9,茨城県沖,35°57.9′N,141°04.7′E,23 km,4.4,震度２
2011/03/13,07:45:34.1,岩手県沖,39°08.3′N,142°20.5′E,13 km,4.2,震度２
2011/03/13,07:44:27.8,茨城県沖,36°07.1′N,141°12.0′E,26 km,4.7,震度２
2011/03/13,07:36:40.8,岩手県沖,39°47.1′N,142°20.5′E,44 km,4.6,震度２
2011/03/13,07:34:06.7,岩手県沖,39°13.3′N,142°23.5′E,20 km,4.7,震度２
2011/03/13,07:31:24.8,岩手県沖,39°11.9′N,142°28.0′E,24 km,5.4,震度３
2011/03/13,07:27:07.9,岩手県沖,39°13.2′N,142°29.4′E,27 km,4.8,震度２
2011/03/13,07:26:31.4,茨城県沖,36°30.1′N,140°48.9′E,50 km,3.8,震度２
2011/03/13,07:13:40.0,東京湾,35°30.7′N,139°53.0′E,27 km,3.3,震度２
2011/03/13,07:13:08.0,東京湾,35°31.2′N,139°55.6′E,24 km,2.8,震度２
2011/03/13,07:12:44.0,福島県沖,37°36.3′N,142°03.2′E,9 km,6.1,震度３
2011/03/13,07:11:13.4,茨城県南部,35°45.0′N,140°50.6′E,30 km,3.9,震度２
2011/03/13,07:10:14.0,岩手県沖,39°03.3′N,142°27.2′E,20 km,4.7,震度２
2011/03/13,06:58:13.7,岩手県沖,39°01.7′N,142°31.7′E,14 km,5.4,震度３
2011/03/13,06:48:03.8,三陸沖,39°35.0′N,142°55.9′E,0 km,5.6,震度３
2011/03/13,06:05:04.5,長野県北部,36°57.3′N,138°34.9′E,4 km,1.6,震度２
2011/03/13,06:02:39.5,福島県沖,37°16.9′N,141°24.5′E,40 km,4.2,震度２
2011/03/13,05:56:16.2,宮城県沖,38°16.4′N,141°50.1′E,20 km,4.4,震度２
2011/03/13,05:41:27.2,福島県沖,37°09.9′N,141°22.6′E,41 km,4.7,震度３
2011/03/13,05:37:02.1,福島県浜通り,37°11.4′N,140°58.8′E,4 km,3.2,震度２
2011/03/13,05:02:37.4,福島県沖,37°24.7′N,141°14.7′E,24 km,3.5,震度２
2011/03/13,04:38:06.2,茨城県沖,35°57.5′N,141°31.9′E,26 km,4.4,震度２
2011/03/13,04:27:06.5,新潟県中越地方,37°02.4′N,138°38.4′E,12 km,3.6,震度２
2011/03/13,04:11:56.5,福島県沖,37°39.8′N,142°35.7′E,1 km,5.3,震度２
2011/03/13,04:08:06.4,茨城県沖,36°50.7′N,141°08.0′E,44 km,3.9,震度２
2011/03/13,03:56:40.5,福島県沖,37°11.8′N,141°09.4′E,14 km,3.5,震度２
2011/03/13,03:52:56.9,長野県北部,36°59.0′N,138°35.6′E,6 km,2.4,震度２
2011/03/13,03:51:34.4,茨城県沖,36°35.2′N,141°50.0′E,15 km,4.2,震度２
2011/03/13,03:47:16.2,長野県北部,36°58.2′N,138°34.6′E,8 km,3.2,震度３
2011/03/13,03:40:20.2,福島県沖,37°11.9′N,141°23.9′E,40 km,3.9,震度２
2011/03/13,03:37:25.9,福島県沖,37°16.8′N,141°27.0′E,39 km,3.8,震度２
2011/03/13,03:09:14.3,福島県沖,37°23.6′N,141°17.8′E,28 km,4.5,震度４
2011/03/13,02:45:52.6,長野県北部,36°59.0′N,138°35.4′E,6 km,2.4,震度２
2011/03/13,02:42:54.8,福島県浜通り,37°08.9′N,140°56.8′E,22 km,4.0,震度２
2011/03/13,02:40:55.4,宮城県沖,38°48.6′N,142°33.4′E,18 km,4.9,震度２
2011/03/13,02:35:23.3,茨城県沖,36°36.9′N,140°57.7′E,41 km,4.1,震度２
2011/03/13,02:25:53.6,茨城県沖,36°49.3′N,141°08.1′E,45 km,4.2,震度２
2011/03/13,02:24:21.3,福島県沖,37°21.0′N,141°08.7′E,10 km,3.5,震度２
2011/03/13,02:22:32.2,新潟県中越地方,36°58.0′N,138°36.5′E,9 km,3.2,震度２
2011/03/13,02:04:30.7,宮城県沖,38°40.5′N,142°12.4′E,35 km,4.4,震度２
2011/03/13,01:59:21.5,茨城県沖,36°40.8′N,141°09.1′E,29 km,4.6,震度３
2011/03/13,01:19:17.2,福島県沖,37°17.1′N,141°16.2′E,43 km,3.5,震度２
2011/03/13,01:16:42.6,福島県沖,37°25.0′N,141°27.1′E,37 km,3.7,震度２
2011/03/13,01:10:46.8,福島県沖,37°22.2′N,141°19.7′E,24 km,4.0,震度２
2011/03/13,00:57:29.1,新潟県中越地方,36°55.4′N,138°36.3′E,0 km,2.9,震度２
2011/03/13,00:55:19.4,茨城県沖,36°28.4′N,141°31.0′E,28 km,4.6,震度２
2011/03/13,00:44:16.2,新潟県中越地方,36°55.9′N,138°36.0′E,5 km,3.8,震度３
2011/03/13,00:12:28.7,栃木県北部,36°48.9′N,139°26.5′E,4 km,2.6,震度２
2011/03/13,00:10:43.4,福島県沖,37°17.9′N,141°18.7′E,28 km,3.8,震度２
