地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2011/03/31,05:00:21.1,千葉県東方沖,35°51.1′N,141°06.9′E,24 km,4.3,震度２
2011/03/31,01:32:52.5,長野県北部,36°57.6′N,138°34.4′E,4 km,2.8,震度４
2011/03/31,00:21:47.8,福島県中通り,36°59.1′N,140°30.3′E,4 km,3.7,震度２
2011/03/31,00:01:09.9,福島県沖,37°11.1′N,141°21.7′E,49 km,3.8,震度２
2011/03/30,23:45:29.5,千葉県東方沖,35°46.1′N,141°03.9′E,36 km,4.7,震度２
2011/03/30,22:58:18.7,日高地方中部,42°19.2′N,142°36.5′E,27 km,3.9,震度２
2011/03/30,22:57:29.9,千葉県東方沖,35°51.0′N,141°05.2′E,22 km,3.9,震度２
2011/03/30,22:19:04.7,茨城県沖,36°38.9′N,140°55.9′E,50 km,5.0,震度４
2011/03/30,22:00:04.0,宮城県沖,38°39.0′N,142°09.3′E,42 km,5.1,震度３
2011/03/30,21:51:37.1,千葉県東方沖,35°26.6′N,141°13.6′E,30 km,5.3,震度３
2011/03/30,21:44:57.6,福島県中通り,37°06.0′N,140°28.1′E,6 km,3.1,震度２
2011/03/30,19:54:50.4,長野県北部,36°49.4′N,138°36.5′E,0 km,3.9,震度３
2011/03/30,18:42:50.7,岩手県沖,39°05.8′N,142°23.5′E,32 km,4.1,震度２
2011/03/30,18:19:19.0,秋田県内陸南部,39°35.9′N,140°38.2′E,5 km,3.4,震度２
2011/03/30,17:52:39.8,茨城県沖,35°58.6′N,141°06.7′E,35 km,4.2,震度３
2011/03/30,17:50:13.3,福島県浜通り,37°04.9′N,140°48.4′E,5 km,3.8,震度３
2011/03/30,17:13:32.8,福島県浜通り,37°05.9′N,140°48.6′E,7 km,3.7,震度２
2011/03/30,16:58:38.5,宮城県沖,38°22.9′N,142°14.4′E,34 km,4.3,震度２
2011/03/30,16:15:27.5,福島県沖,37°23.3′N,141°23.3′E,48 km,4.0,震度２
2011/03/30,15:58:01.5,茨城県沖,36°13.2′N,140°47.5′E,36 km,3.7,震度２
2011/03/30,15:12:22.8,福島県浜通り,37°06.0′N,140°48.7′E,7 km,3.1,震度２
2011/03/30,14:31:55.7,新潟県中越地方,36°57.5′N,138°36.3′E,8 km,3.7,震度３
2011/03/30,14:02:12.2,宮城県沖,38°53.3′N,141°57.0′E,48 km,3.9,震度２
2011/03/30,13:58:24.8,茨城県沖,36°38.7′N,140°55.2′E,49 km,3.9,震度２
2011/03/30,12:57:14.3,岩手県沖,39°14.7′N,142°24.0′E,32 km,4.1,震度２
2011/03/30,12:19:48.7,長野県北部,36°57.5′N,138°34.4′E,7 km,2.7,震度２
2011/03/30,11:50:10.4,三陸沖,38°02.0′N,143°32.8′E,45 km,4.8,震度２
2011/03/30,08:36:47.2,福島県沖,37°42.7′N,142°45.6′E,7 km,4.9,震度２
2011/03/30,08:02:20.2,静岡県東部,35°19.4′N,138°43.5′E,9 km,3.0,震度２
2011/03/30,07:33:03.4,宮城県沖,38°25.9′N,142°12.7′E,33 km,4.5,震度２
2011/03/30,06:51:29.2,長野県北部,36°55.8′N,138°30.9′E,0 km,2.9,震度３
2011/03/30,06:05:33.3,岐阜県飛騨地方,36°14.0′N,137°32.5′E,3 km,2.1,震度２
2011/03/30,06:04:16.3,茨城県北部,36°16.1′N,140°28.8′E,52 km,3.6,震度２
2011/03/30,05:27:31.9,静岡県東部,35°20.7′N,138°43.8′E,11 km,3.0,震度２
2011/03/30,02:45:53.0,茨城県沖,36°30.4′N,140°43.8′E,52 km,4.1,震度２
2011/03/30,01:35:44.1,三陸沖,39°39.2′N,143°46.9′E,8 km,5.6,震度２
2011/03/29,21:24:52.8,茨城県沖,36°30.2′N,140°44.5′E,51 km,4.2,震度３
2011/03/29,21:10:33.9,茨城県沖,36°28.9′N,141°01.4′E,46 km,3.6,震度２
2011/03/29,20:14:02.8,茨城県南部,36°11.1′N,140°00.3′E,50 km,3.8,震度２
2011/03/29,19:54:30.4,福島県沖,37°24.5′N,142°28.1′E,13 km,6.6,震度４
2011/03/29,16:40:44.8,茨城県北部,36°42.7′N,140°38.6′E,6 km,3.2,震度２
2011/03/29,16:14:39.3,千葉県東方沖,35°48.5′N,140°51.7′E,9 km,3.8,震度２
2011/03/29,16:04:56.9,福島県沖,37°26.9′N,141°22.1′E,31 km,4.3,震度３
2011/03/29,16:00:11.6,福島県浜通り,37°05.1′N,140°48.4′E,4 km,2.5,震度２
2011/03/29,13:51:44.1,栃木県北部,36°51.8′N,139°31.0′E,6 km,3.1,震度２
2011/03/29,11:24:04.0,岩手県沖,39°01.5′N,142°27.3′E,33 km,4.1,震度２
2011/03/29,09:52:40.5,茨城県北部,36°43.0′N,140°38.1′E,6 km,3.1,震度２
2011/03/29,09:25:25.9,茨城県北部,36°42.2′N,140°38.4′E,3 km,2.9,震度２
2011/03/29,08:51:31.1,岩手県沖,39°20.6′N,142°03.2′E,49 km,4.3,震度３
2011/03/29,07:00:42.8,福島県沖,37°17.1′N,141°20.9′E,50 km,3.5,震度２
2011/03/29,06:01:51.9,福島県沖,37°26.6′N,141°17.8′E,28 km,3.8,震度２
2011/03/29,05:03:03.9,茨城県北部,36°42.4′N,140°38.9′E,7 km,2.6,震度２
2011/03/29,05:01:35.6,茨城県沖,36°10.9′N,141°13.6′E,30 km,3.9,震度２
2011/03/29,04:36:37.4,新潟県中越地方,37°03.0′N,138°37.6′E,11 km,3.0,震度２
2011/03/29,03:22:40.2,茨城県沖,36°19.1′N,140°49.8′E,41 km,3.6,震度２
2011/03/29,02:22:03.0,茨城県北部,36°42.7′N,140°37.3′E,7 km,3.2,震度２
2011/03/29,01:30:56.6,宮城県沖,38°16.2′N,141°47.4′E,47 km,4.2,震度２
2011/03/28,23:32:48.5,長野県北部,36°57.1′N,138°33.8′E,4 km,2.2,震度２
2011/03/28,23:13:56.1,岩手県沖,39°17.1′N,142°14.2′E,43 km,4.1,震度３
2011/03/28,20:34:14.2,宮城県沖,38°01.4′N,141°59.5′E,41 km,4.4,震度２
2011/03/28,20:18:43.1,三陸沖,38°50.3′N,142°58.2′E,18 km,5.3,震度２
2011/03/28,20:08:10.9,茨城県北部,36°46.6′N,140°33.3′E,8 km,4.0,震度３
2011/03/28,18:25:47.1,福島県沖,37°01.4′N,141°13.0′E,32 km,4.5,震度２
2011/03/28,17:11:09.6,茨城県沖,36°47.2′N,140°56.9′E,53 km,3.7,震度２
2011/03/28,16:32:41.5,宮城県沖,38°48.7′N,142°26.0′E,33 km,4.5,震度２
2011/03/28,15:46:14.9,福島県沖,36°54.4′N,141°06.1′E,50 km,3.8,震度２
2011/03/28,14:44:54.7,茨城県沖,36°21.7′N,141°51.8′E,73 km,5.3,震度２
2011/03/28,14:38:36.7,秋田県内陸南部,39°35.9′N,140°26.5′E,6 km,4.2,震度３
2011/03/28,14:37:58.7,秋田県内陸南部,39°34.9′N,140°26.2′E,7 km,2.8,震度３
2011/03/28,14:02:03.5,茨城県沖,36°36.8′N,141°01.2′E,32 km,3.6,震度２
2011/03/28,12:31:55.2,宮城県沖,38°46.2′N,142°12.2′E,34 km,4.1,震度２
2011/03/28,12:19:33.2,岩手県沖,39°27.1′N,142°29.3′E,35 km,4.4,震度２
2011/03/28,12:19:13.9,宮城県沖,38°25.8′N,142°13.6′E,29 km,3.1,震度２
2011/03/28,11:43:40.8,福島県沖,37°05.7′N,141°08.1′E,30 km,3.4,震度２
2011/03/28,11:40:47.7,茨城県沖,36°45.4′N,141°00.1′E,49 km,4.0,震度２
2011/03/28,10:52:04.8,茨城県沖,36°44.4′N,140°59.1′E,20 km,4.0,震度２
2011/03/28,10:27:47.7,茨城県北部,36°36.6′N,140°35.2′E,3 km,2.9,震度２
2011/03/28,10:19:48.0,宮城県沖,38°36.8′N,141°52.9′E,50 km,4.4,震度３
2011/03/28,08:32:52.4,岩手県沖,40°06.4′N,142°08.1′E,45 km,3.6,震度２
2011/03/28,07:23:57.0,宮城県沖,38°23.0′N,142°20.7′E,32 km,6.5,震度５弱
2011/03/28,06:29:32.3,宮城県沖,38°53.1′N,142°04.5′E,44 km,3.9,震度２
2011/03/28,06:11:46.0,茨城県沖,36°34.6′N,141°03.3′E,52 km,4.7,震度３
2011/03/28,02:09:56.8,栃木県北部,36°49.7′N,139°28.0′E,5 km,3.6,震度３
2011/03/28,02:06:18.3,栃木県北部,36°49.8′N,139°28.4′E,5 km,2.5,震度２
2011/03/28,01:36:54.9,茨城県北部,36°42.3′N,140°39.4′E,4 km,2.6,震度２
2011/03/28,01:22:08.1,福島県浜通り,37°04.9′N,140°48.5′E,5 km,2.8,震度２
2011/03/28,01:19:20.3,宮城県沖,38°59.4′N,142°25.3′E,33 km,3.9,震度２
2011/03/28,01:03:22.7,福島県浜通り,37°05.1′N,140°48.7′E,5 km,2.9,震度２
2011/03/28,01:00:01.8,栃木県北部,36°49.7′N,139°28.0′E,4 km,3.4,震度３
2011/03/28,00:17:44.2,福島県沖,37°37.1′N,141°54.3′E,19 km,4.7,震度２
2011/03/27,22:41:33.4,宮城県沖,38°58.4′N,142°24.2′E,36 km,5.4,震度３
2011/03/27,21:36:14.2,福島県沖,37°10.1′N,141°04.2′E,31 km,3.3,震度２
2011/03/27,20:32:08.0,秋田県内陸南部,39°35.7′N,140°26.5′E,6 km,3.6,震度２
2011/03/27,20:08:23.9,福島県沖,37°20.6′N,141°34.1′E,45 km,4.6,震度３
2011/03/27,19:49:30.9,福島県沖,37°07.6′N,141°09.8′E,34 km,3.6,震度２
2011/03/27,19:23:19.7,千葉県東方沖,35°18.8′N,141°09.8′E,31 km,5.0,震度２
2011/03/27,19:09:48.7,秋田県内陸南部,39°30.6′N,140°26.5′E,9 km,2.4,震度２
2011/03/27,18:49:04.7,茨城県沖,36°34.8′N,140°59.5′E,48 km,3.8,震度２
2011/03/27,18:13:59.7,宮城県沖,38°37.6′N,141°55.1′E,45 km,4.0,震度２
2011/03/27,16:08:50.0,福島県浜通り,37°05.8′N,140°48.4′E,7 km,3.0,震度２
2011/03/27,14:32:35.1,茨城県沖,36°11.5′N,140°59.8′E,47 km,3.7,震度２
2011/03/27,14:07:52.1,岩手県沖,39°53.2′N,142°10.0′E,48 km,4.8,震度３
2011/03/27,12:46:30.6,釧路沖,42°56.0′N,145°29.1′E,45 km,3.8,震度２
2011/03/27,12:37:50.3,茨城県沖,36°36.4′N,141°01.0′E,48 km,4.0,震度２
2011/03/27,12:20:17.5,岩手県沖,40°09.0′N,142°24.9′E,36 km,5.0,震度３
2011/03/27,12:07:56.9,福島県会津,37°42.8′N,139°58.5′E,9 km,3.0,震度２
2011/03/27,11:09:35.4,神奈川県西部,35°16.7′N,139°01.4′E,0 km,2.2,震度２
2011/03/27,07:47:45.1,福島県沖,37°23.3′N,141°31.2′E,26 km,3.5,震度２
2011/03/27,06:37:52.1,岐阜県飛騨地方,36°15.2′N,137°35.3′E,4 km,2.9,震度２
2011/03/27,05:36:02.1,福島県浜通り,37°07.9′N,140°51.0′E,6 km,4.0,震度４
2011/03/27,05:30:18.9,茨城県北部,36°28.8′N,140°29.8′E,56 km,3.5,震度２
2011/03/27,05:27:48.9,福島県沖,37°26.4′N,141°31.8′E,41 km,4.0,震度２
2011/03/27,05:23:29.7,福島県沖,37°26.0′N,141°19.4′E,26 km,3.8,震度２
2011/03/27,04:52:52.4,茨城県南部,35°59.7′N,140°17.4′E,41 km,3.7,震度２
2011/03/27,04:22:01.6,福島県沖,36°43.8′N,141°51.4′E,40 km,4.5,震度２
2011/03/27,04:15:38.9,秋田県内陸南部,39°27.5′N,140°22.2′E,8 km,2.2,震度２
2011/03/27,03:49:49.0,福島県浜通り,37°08.1′N,140°51.5′E,6 km,3.7,震度２
2011/03/27,03:38:31.9,愛媛県南予,33°35.5′N,132°33.2′E,42 km,3.6,震度２
2011/03/27,03:11:02.7,宮城県沖,38°20.4′N,141°59.3′E,25 km,3.8,震度２
2011/03/27,02:42:42.6,千葉県北東部,35°53.1′N,140°29.3′E,17 km,3.4,震度２
2011/03/27,02:32:16.0,千葉県東方沖,35°45.4′N,141°03.8′E,36 km,4.4,震度２
2011/03/27,01:54:28.7,茨城県北部,36°44.9′N,140°37.9′E,7 km,3.1,震度２
2011/03/27,01:22:35.6,福島県沖,37°42.8′N,142°25.2′E,25 km,4.6,震度２
2011/03/27,01:20:06.7,岩手県沖,39°52.0′N,142°10.1′E,47 km,4.0,震度２
2011/03/27,01:06:50.5,茨城県沖,36°25.2′N,141°07.2′E,46 km,4.4,震度３
2011/03/27,00:28:32.6,新潟県中越地方,36°57.8′N,138°36.2′E,7 km,2.8,震度２
2011/03/27,00:28:23.9,福島県浜通り,37°04.8′N,140°45.9′E,9 km,3.1,震度２
2011/03/27,00:01:51.3,福島県沖,36°57.2′N,141°04.0′E,51 km,3.9,震度２
2011/03/26,23:19:07.1,茨城県北部,36°43.8′N,140°39.1′E,7 km,4.1,震度３
2011/03/26,23:15:11.3,福島県沖,36°56.7′N,141°04.9′E,49 km,3.8,震度２
2011/03/26,23:10:59.6,茨城県北部,36°43.5′N,140°39.1′E,7 km,4.3,震度４
2011/03/26,23:04:39.3,茨城県北部,36°47.8′N,140°33.5′E,6 km,4.0,震度２
2011/03/26,22:33:04.3,福島県浜通り,37°04.8′N,140°46.1′E,9 km,3.7,震度４
2011/03/26,21:40:27.2,茨城県北部,36°47.9′N,140°25.0′E,3 km,3.4,震度２
2011/03/26,19:54:31.5,茨城県沖,36°33.7′N,141°00.6′E,25 km,4.0,震度２
2011/03/26,19:42:24.1,茨城県沖,36°12.8′N,141°32.1′E,58 km,4.7,震度２
2011/03/26,19:30:04.0,茨城県沖,36°33.6′N,141°00.7′E,24 km,3.9,震度３
2011/03/26,19:23:40.0,福島県沖,37°31.4′N,141°47.0′E,22 km,4.6,震度２
2011/03/26,19:18:34.8,宮城県沖,38°34.0′N,141°53.4′E,49 km,5.2,震度４
2011/03/26,17:23:34.5,茨城県沖,36°33.6′N,141°00.6′E,23 km,3.9,震度２
2011/03/26,16:56:31.9,茨城県沖,36°32.9′N,141°00.7′E,25 km,4.5,震度２
2011/03/26,16:52:32.5,茨城県沖,36°33.4′N,141°00.6′E,25 km,4.4,震度３
2011/03/26,16:19:32.0,茨城県沖,36°34.0′N,141°00.5′E,24 km,4.6,震度３
2011/03/26,16:18:34.9,千葉県東方沖,35°49.4′N,140°54.5′E,10 km,3.7,震度２
2011/03/26,14:02:32.8,茨城県沖,36°25.5′N,140°41.1′E,52 km,3.7,震度２
2011/03/26,12:29:28.4,宮城県沖,38°01.5′N,141°56.7′E,48 km,3.9,震度２
2011/03/26,10:36:39.2,福島県浜通り,37°05.9′N,140°48.4′E,6 km,3.0,震度２
2011/03/26,09:15:12.6,千葉県東方沖,35°44.1′N,140°53.4′E,9 km,3.5,震度２
2011/03/26,08:50:09.4,岩手県沖,39°07.6′N,142°24.3′E,33 km,4.4,震度３
2011/03/26,08:16:40.6,宮城県沖,38°11.2′N,141°41.4′E,50 km,3.6,震度２
2011/03/26,08:03:29.7,茨城県沖,36°49.0′N,141°06.8′E,47 km,3.8,震度２
2011/03/26,07:48:55.7,新潟県中越地方,37°01.5′N,138°40.7′E,10 km,2.7,震度２
2011/03/26,05:52:10.4,千葉県東方沖,35°51.4′N,140°55.7′E,23 km,4.1,震度３
2011/03/26,05:23:54.4,茨城県沖,36°46.8′N,140°54.2′E,27 km,3.5,震度２
2011/03/26,04:30:15.1,宮城県沖,38°27.2′N,141°57.6′E,48 km,4.2,震度３
2011/03/26,02:54:34.6,奄美大島近海,28°25.6′N,129°32.6′E,40 km,3.9,震度２
2011/03/26,02:33:24.3,福島県浜通り,37°05.7′N,140°48.3′E,7 km,3.1,震度２
2011/03/26,01:10:25.0,茨城県沖,36°38.3′N,140°54.4′E,49 km,3.7,震度３
2011/03/26,00:46:04.4,茨城県沖,36°40.8′N,141°07.2′E,45 km,4.2,震度２
2011/03/26,00:37:04.2,秋田県内陸北部,40°15.4′N,140°22.0′E,12 km,3.4,震度２
2011/03/26,00:28:27.4,静岡県伊豆地方,35°10.6′N,139°01.4′E,8 km,3.6,震度２
